created_at,address,gitcoin_stamps
2022-10-18 12:55:29.165393+00,0x0813e0be8576fd4cd265ee45a6a1b9a1d9906ba5,{}
2022-10-18 12:55:33.435591+00,0xcc3eb083ca92a8df95cf84260dd4ac06e2165a34,{}
2022-10-18 12:55:37.292834+00,0x02c9fbf3edb9c26bbef54668e84c71ee24d084a9,{}
2022-10-18 12:55:41.248928+00,0x5572f2f12085c9b5731a65b1ffe6d66d9d5a7229,"{""Ens"": ""v0.0.0:1oUEmdPInE0Mbloym85yoNHSsavt+fpKsdORcb2A1Mw="", ""ZkSync"": ""v0.0.0:PByOtrmRalvkYh9g7c8M8tCG6JdRTpnXusVY4o9xClI="", ""Brightid"": ""v0.0.0:2boPfUJ87f67oZGVFpsxQ/quEjYHdPAoQZmZbj3xz0o=""}"
2022-10-18 12:55:43.396274+00,0x4c10e8b769a86f28fca63696346835b25748285e,{}
2022-10-18 12:55:44.93594+00,0xe3709fb411b5febc7590bd0d8bcbdaae3266f53a,{}
2022-10-18 12:55:48.786979+00,0x44466ae937e2ac58de91aa2c31234ba91251b018,"{""Github"": ""v0.0.0:USSt8CbbC/7L3FFR8gyHACOQf+/fl5TaP9RqzyoOrFg="", ""Google"": ""v0.0.0:jilTZXStry53QQ+CNZ2YwDr+tR03p6PaPaiewDgea9E="", ""Twitter"": ""v0.0.0:5qUp2g1etd/nJ9yt02JWXvOBQQMGHT1qh3J5rl4vo/I="", ""Facebook"": ""v0.0.0:tkQwdZ1OILUANQgqhdv5hFq8/fvFsM0TCuugRyG5dCk="", ""TwitterTweetGT10"": ""v0.0.0:zis68ZRGpQ0H0Eg7dP1kCcHbOt/t2IygHw1X+elkHgI=""}"
2022-10-18 12:55:50.989811+00,0x58b2a7d042985ac241c7a9d60ce7808b942878d5,{}
2022-10-18 12:55:54.910973+00,0xa9aee5ed1b5ff1cc503298328defe11f6c0d2a8e,"{""Ens"": ""v0.0.0:2HKKBU9hSqcyMIQKSF8lYMcMCrJjdwnpNhGdO2PmgUY="", ""POAP"": ""v0.0.0:dBjnf4ZisbHcFz0CdtqQ97pxjiA3XtM/bx4Q+0X/fI0="", ""Github"": ""v0.0.0:EeqRtIqfwHDvIGzCrBcHe5oplCjRrCGdr0RZpHdQMzk="", ""Google"": ""v0.0.0:+by/d/WOG1Cv/LMSXDnEnTPLjCm/KEZWV19ggMcg3b4="", ""Discord"": ""v0.0.0:Tx8fXd8rgzDCqLgXcvGgRVnWzOKIokdZyv+dGBwgEj4="", ""Twitter"": ""v0.0.0:kVPC+D4KcbZm2LrLIC//vX/W/mfzwqXVthJQuy612cU="", ""TwitterTweetGT10"": ""v0.0.0:PYgaUCcdUhZf61LaZAEPCV6pCd7kl4WAqA7J9w6LX8A="", ""FirstEthTxnProvider"": ""v0.0.0:rwp16RgDhOYm5AIXYbJblBLVzq6WDzTHNTsAbAA9t8U="", ""EthGTEOneTxnProvider"": ""v0.0.0:5XpbY7d1dOUq4RH4tnNjcUym2VwcEZ9Xi98dibu7Bhw="", ""TwitterFollowerGT100"": ""v0.0.0:OgFSu0EoFjO56H4RtGOecKNcsSLESf3t0WxV5MDUALk="", ""TwitterFollowerGT500"": ""v0.0.0:ay4ClKmZSdKmkHJ6MrSS8krYkK64MPDogIfBOKHzY9A="", ""FiveOrMoreGithubRepos"": ""v0.0.0:1OMNYWygdFfUsHX1fZmXXDoZu9ZC7o1xRx3fw2mSiOk="", ""TwitterFollowerGTE1000"": ""v0.0.0:D8ZMVYHFwzBKuYMfpeodtUE8g2o69nVD7XS976QpuH0="", ""ForkedGithubRepoProvider"": ""v0.0.0:lU+Tx8MDO1wCLxJ5f6+V+0jbb0oirmi4AHVUprgFBN8="", ""StarredGithubRepoProvider"": ""v0.0.0:yPe55YfKTujs9wpMplJ/fQUFRh42Asb3Glt6JxML5Xw=""}"
2022-10-18 12:55:58.209717+00,0x8992438ef443a92e6d60b3bbb1bd8bd2ad9dacff,"{""Ens"": ""v0.0.0:J+NYhuFzdpXa0kt/efcKt2aiDYt6QBb8Iiwyz+pNdJQ="", ""POAP"": ""v0.0.0:TKU0LEs5SOAJNqT5q1LuY95Wt7nsB25zZ1dctRvjZTE="", ""Github"": ""v0.0.0:VPnYHIfpOyCQCIVB1wKEOBwpngeSpX59WwBCoidaDIA="", ""Twitter"": ""v0.0.0:r67Br8QgLqW/7q2vQ0UU/OJWSBniVyDH+yD3YrbDvgQ="", ""Brightid"": ""v0.0.0:ufhQST231TZJ6r1jLmKTgB07kUFpIRACellJOGO/S9c="", ""Facebook"": ""v0.0.0:YPF0EPI4JwmDXJXBDGJP3dgnrzHMAIKi0bnqj8mLqB0=""}"
2022-10-18 12:56:00.724595+00,0xbc3b0fa064869296faea0467f97984ab60ddec3d,"{""Ens"": ""v0.0.0:7l9fArgFwRr3bVxQCwuTv6EJHRMMOCyYRKSjqOciGCU="", ""Github"": ""v0.0.0:KUtDpJxzvi5mVYv4zuY4PNPIcYv5BuC5aB+XoB5DZhs="", ""Google"": ""v0.0.0:kIKUMUCQmby2rafyIZ4HkprGp3OCF2FRkqC1ZRORFbg="", ""Twitter"": ""v0.0.0:UQYCN9ZaQpTppmqOZv3+pmKaG4dLZJ4lrmpdx2bXMTE="", ""Brightid"": ""v0.0.0:iOJ1Svnp/Lu4CDUCUIAAM4M9eu6HsmMtqg/OSC/xfzE="", ""Facebook"": ""v0.0.0:gSjxoi/8bUgf9oCP2uLBB7iVpf5U4ftCh1CWps+XtzQ=""}"
2022-10-18 12:56:02.793161+00,0xa0f2d68cd987eb1e6cfc3ff53a0bf3807cdcb0c9,{}
2022-10-18 12:56:06.729806+00,0xd1f2d63c362997ecc1803121afd6f39dbc6632b2,{}
2022-10-18 12:56:08.479024+00,0x1dcbb7863137b0928ac30d9e834ffe166c0772a0,"{""Ens"": ""v0.0.0:LCFKNebZzdZgIU6zDhlSmIRAS+WL4al90vYQB6FfuR4="", ""POAP"": ""v0.0.0:EBkPOfAB+SU6V183pikOkkpuzJ92O9s3fG6sVm0irNE="", ""Google"": ""v0.0.0:JDMSO2uSlp/DZhflp9i/wl8p/+M1bMFTSGeKCBJKqPg="", ""Brightid"": ""v0.0.0:kyUKBhd7ez2eYgX2aUjGomONDAQMkNv9Vep1AsAZemQ=""}"
2022-10-18 12:56:11.9136+00,0x993a44bdbdcfc9df311a6d6eb5235ec1724a3121,{}
2022-10-18 12:56:15.738386+00,0x7e6b27c18bea7c1c3e7644a05994f8c1cfa9fa54,{}
2022-10-18 12:56:20.07928+00,0x643620698cffddce0544e28d499a12668ade3a3f,{}
2022-10-18 12:56:24.361521+00,0x1dbdc368ea96017a886d4f7b4807848383f1ea73,{}
2022-10-18 12:56:28.521474+00,0xb4bf0a5e66b859f809d419a17d924fa6738096dc,{}
2022-10-18 12:56:31.170293+00,0xd73b83234892cb75f0aa652633026045a104d256,"{""Ens"": ""v0.0.0:uLwYFYOTZGIxm/pfEzwoNipiTWVRLulIKDLfPdXubsc="", ""Github"": ""v0.0.0:mz3kkH6ZPh6rkB4d+/UWn0lZRgYR/Eg+uWM8vaVfOyo="", ""Google"": ""v0.0.0:vWnUW27/QvuA6j/TQMyeD/3eZCqJsVKk6o8JNxjv/Yo="", ""Discord"": ""v0.0.0:xxVzXnFoluYXvrYtFjYtRGiYXHM5p9vwCNIAuMwedR4="", ""Twitter"": ""v0.0.0:e3pvjRTJqR2KkfCgwGJElLMdrKQ0gqirI70WcL/8G98="", ""TwitterTweetGT10"": ""v0.0.0:/a/5CwF44Vf60XQB6hsByFE6LS0/Bt5sNGuX5NpuNh4="", ""FirstEthTxnProvider"": ""v0.0.0:O5ChnPijJ0EPjvEYyB99SAclWaqo2WKRoMGMj7LY3eI="", ""EthGTEOneTxnProvider"": ""v0.0.0:HWkFEDe/dQonUruiG2w4bbLyhUIC1HDBR9xUaznSrXM="", ""TwitterFollowerGT100"": ""v0.0.0:Jcd1L3PqPNwHsTnQ2x7D9i3ofcioF5pkjls1X4xejpo=""}"
2022-10-18 12:56:33.747557+00,0x87e70ebb5cb2d8cef458ba9fc52e5b6b85cd0c85,{}
2022-10-18 12:56:40.235327+00,0x03f3c017a94aff45243d830615fc796d5dc7ca18,{}
2022-10-18 12:56:44.171927+00,0x6a3c8ff22cd2fed0d0af6d2ba82490dc15fe4dd2,"{""NFT"": ""v0.0.0:ZqprNY8Z0WjenOpsPLdBQXpBvTTuAqeki6tK4tzFMkI="", ""Github"": ""v0.0.0:kuToWTAoPYf0eYFprkL0OefCSvlNrD7vXAOAOsHUhzs="", ""Google"": ""v0.0.0:iKUMlnL/sf9Jt+G5szmRjtMlyi95trWxAx9OUnRvRCQ="", ""Discord"": ""v0.0.0:QVdieh38eGFnXny9Zuk2BP1/kh3kNwI4kNDHZ2uwkio="", ""FirstEthTxnProvider"": ""v0.0.0:aNUhtl4Pc+v6gh5/voOK/ZQA1DtsakL2nPTEQNJxJ8M="", ""EthGTEOneTxnProvider"": ""v0.0.0:xDMOEbs3qWqztMgMPiZiVu/znu06UHBLFbvnfzZXYUs="", ""SnapshotVotesProvider"": ""v0.0.0:sEQFs66JBC5T6t7EcB2CJXKX0jLP5wyntBfqlt//IkE=""}"
2022-10-18 12:56:46.351728+00,0xc4496883fdda38aa6f67f5496b1432f11efd98e8,"{""Ens"": ""v0.0.0:K+SJNitLZ7zCcKkwszovFVHZQWp8gwvq6nzzA4spSl8="", ""NFT"": ""v0.0.0:B9TVe9DNOFSPNJtEVnHkR7hIXAKzR1IdMJWp9b/gFWs="", ""POAP"": ""v0.0.0:fw27mmJI34OfMBI4VloyJ+CuVpG6GbC8kWIibYag8w8="", ""Github"": ""v0.0.0:vVOI07uQDaSRpu1rAZM73+RKmItG5pcsmHw9J2IVo50="", ""Google"": ""v0.0.0:wW3JCLQ64HM+By86JcGpv8wmJnyIUmyzOWXB255NiAA="", ""ZkSync"": ""v0.0.0:1Dlz2WzkuWfcqlSYpFhXptrMFF0EEq0OawCssIC4AUs="", ""Discord"": ""v0.0.0:JTLXyp9AM2wcoFHruCDolzZxzYNnBgmLFLSIJJJ34qc="", ""Twitter"": ""v0.0.0:I6igeK9HJezdhmq+derxwNKzqE9VJZeLBkbzF5MVEUo="", ""Brightid"": ""v0.0.0:psBvMWr2TCaFo3nz8gbvRlatFpMsrQHlFSH9HOU0mTM="", ""Facebook"": ""v0.0.0:WnaXRjfjAL6D0sHOtPQ6ST0wS+bI0QuDT56aT6keRF0="", ""TwitterTweetGT10"": ""v0.0.0:Br3P9IpOvrVHNtShvDNKkiScCEe2gMBSOVfnDGmzkEE="", ""FirstEthTxnProvider"": ""v0.0.0:sav+kDUCAfak5BywVaHvET26c0pNu8uM4XUeGnZZTZA="", ""EthGTEOneTxnProvider"": ""v0.0.0:n5yBlbC82eY29L8y6qmrptDTKP0n5wkG0xxAQlDEcQ8=""}"
2022-10-18 12:56:49.597744+00,0xfc2d9450ee35fc00ccc290e785d9e24bbacf7d86,"{""Ens"": ""v0.0.0:Qm6gJncbs3SVaBq52hPodB0APf3uaQKDynW8QGkLsNw="", ""Discord"": ""v0.0.0:A81Ay0InvkdauYlMctkfwL26HLOX0jpRfJHxyeUnyFI="", ""Twitter"": ""v0.0.0:ToFV0dV6CMVFW0nKN9K559FpjUjxD3D+fsIckw1WCis="", ""TwitterTweetGT10"": ""v0.0.0:rhZpat/MubMwuW/6/J3c1TsJdzKUQQgdzw/JUICU7hk=""}"
2022-10-18 12:56:52.05142+00,0xa2334edcb6282591c11fbd3a9422bc5c38dda45b,{}
2022-10-18 12:56:56.253861+00,0xdaaeae34807f1062504f96e1c67b469b95a50e5f,{}
2022-10-18 12:57:00.165451+00,0xfc3b9b669540f107594f9a2f2c2b60d74fe09d26,"{""NFT"": ""v0.0.0:mf1t5FPTKSZItTzzwYHgimC7tBdL7FHZK/apjNHKh0U="", ""Github"": ""v0.0.0:aCNi1bn0i8qieQ0blOxFyk7vg51XehoQOAUT7sQ+43I="", ""Google"": ""v0.0.0:j555t9leQcyUrc2UJ/n7IbcABnAdK7PWcmBwpB7xz2E="", ""ZkSync"": ""v0.0.0:s2428pP3xhIhKdVHQVF9xh6y3WO/Zcln2A8wwmbSbWU="", ""Discord"": ""v0.0.0:jliF46XOjf7L4+q+tH80vDCv6WREcsWkn5r7Lt8xU7E="", ""Twitter"": ""v0.0.0:K94ny3XXxjsr/IxVZNfZ1jERxk06wYW3Ntg3KQ0aov0="", ""TwitterTweetGT10"": ""v0.0.0:JKIpxAPksqp9Hg9NbySzyx7pk5PHHUS7QvkuMhg9PuU="", ""EthGTEOneTxnProvider"": ""v0.0.0:v/0bO9S/HDO5JgQsuoDqag3Me2VDAan1eLppNH5wkQI=""}"
2022-10-18 12:57:02.353463+00,0x90ee6ef37b84cabd1efbb6656c8948d243040585,{}
2022-10-18 12:57:06.199858+00,0x3990cda85c2f05a97c0a4369f43faff3939bd101,{}
2022-10-18 12:57:10.230104+00,0x2e25362700cf06eaaf4845c34789f67ea1b78d56,"{""ZkSync"": ""v0.0.0:JU/Igs7jFRxXiMKSkO8Zic7xdDyCmo1Ns33x2Xp8LWU="", ""Discord"": ""v0.0.0:KvfDmuGG1lmUrtqpGe+HQMdwWfcS/zrESnjsq0QHLKc="", ""Twitter"": ""v0.0.0:dW9tJgKasbVFcc0MSN5wYM2X5d13aRqEOgTVMTGyV0U="", ""TwitterTweetGT10"": ""v0.0.0:ZLlBQVbsFZSvI4mzHbq8PACioB6RwFpEIGhANVX5HD0="", ""FirstEthTxnProvider"": ""v0.0.0:7TXPU7bbUve2mNT67ZcKH039YXv9JWpexNF7bwaM6fI="", ""EthGTEOneTxnProvider"": ""v0.0.0:AMjTWrr4KjT5Suo/8V89mvw8nLoP6uS1TYxcW2wZGvw="", ""TwitterFollowerGT100"": ""v0.0.0:4R7uMOr6r2m3mvSCNESve24nph2nhuopGIYjPsdxJUI=""}"
2022-10-18 12:57:12.356914+00,0x23565f1fc881feedaced150e7b553e177de1b6ab,{}
2022-10-18 12:57:16.823635+00,0x1f1f276afb05d45f1970d78058cf796f8edd4b6e,"{""Ens"": ""v0.0.0:yS2qFIleLgl9jAZEzI6EysDW+UKRGZxnwbsJj3fmhzw="", ""NFT"": ""v0.0.0:eLR4iKyN8vunxSwzmB7tLFUwtXur5PD2qVH/RVvVRgI="", ""Github"": ""v0.0.0:+g/XXBiK7wexmvE2cOFUFuGgIXxrpdg6UtEnlfbJehs="", ""ZkSync"": ""v0.0.0:6VyfoC1XKOF2ibZ7gRy41akFSIuhM7Pzt/mV42IrAjc="", ""Twitter"": ""v0.0.0:g7nVaVkFORvYPB0Q7jsh4+6XtuNae+v0aVIz6+n/VwQ="", ""SelfStakingBronze"": ""v0.0.0:wnqwwpYS6qQOXqWmG/s98dY2MZeaxFfayN6U6cgOndI="", ""SelfStakingSilver"": ""v0.0.0:+qVdaA72D5As30W7lPND6XKb98Ztob8rilx5j8RH7XY="", ""FirstEthTxnProvider"": ""v0.0.0:NhnMhiAX6DWXA8bj9XvrOXf8FVW28PiUM7NoK4fxQV0="", ""EthGTEOneTxnProvider"": ""v0.0.0:F5snVb0cVqhl7U9PvEAKGEzXly7CnKS44h7BJaRcen0="", ""gtcPossessionsGte#10"": ""v0.0.0:4qKVmmEWY2e2NlmHy6MQxiw6dTKTFqoJG7WtAlAigFE=""}"
2022-10-18 12:57:19.414898+00,0x4a3e24eace7f0d86ee1b2503a0072c669ee9b859,{}
2022-10-18 12:57:21.015063+00,0xc920d6ac91c714b9f876d378736e17a6470ccc95,"{""Lens"": ""v0.0.0:Tr4OqJ2ecuEJaE8W1r1m57rKSOoGQsSwcblXolVvmHg="", ""POAP"": ""v0.0.0:PiMgX777crdU65IA9kFykXFhqqM6QQH5W+rdLGQVnG4="", ""Discord"": ""v0.0.0:jz9jhDymXjhgLMNObdkGz39YxtmiRHIa0Cn9B4kHVKE="", ""Twitter"": ""v0.0.0:1eOfTYVgXd8BcosTo1qvnNev/ZFFopfI6P0tSFp+oXI="", ""TwitterTweetGT10"": ""v0.0.0:IrwzHrnX4/ywSqVDUeA/Pa2dNeORMrH06mbiJu1B4c0="", ""TwitterFollowerGT100"": ""v0.0.0:qVvH0epyjShbx//YtptgxZUvopL1sG8JLupmyKiHrA4="", ""GitcoinContributorStatistics#numGrantsContributeToGte#1"": ""v0.0.0:KRL0DEWdJhlgAg7zsnj1inqy1CT2hiS3Rp7JBiZEnBo="", ""GitcoinContributorStatistics#numGrantsContributeToGte#10"": ""v0.0.0:PRsqv9QaI7/oBEt2D2PbvzYTqSELZcf8t6SJTU4n8B0="", ""GitcoinContributorStatistics#numRoundsContributedToGte#1"": ""v0.0.0:NMLifn1Hmvf1T0tKJyiRiVIfj3m9y7cOVUUcbb6KdSg="", ""GitcoinContributorStatistics#totalContributionAmountGte#10"": ""v0.0.0:HpQmqVcch2nELMe72l16lwnzh5s64T+Tsla5eUtIh2U=""}"
2022-10-18 12:57:23.784725+00,0x9e7e1bbc8d81e5d9512f26fc10411f757e85dafa,{}
2022-10-18 12:57:27.774522+00,0x5718c4ca70e61ee972c49d202392d52d51a4bab1,{}
2022-10-18 12:57:31.872955+00,0xac1444866e256eca9cb5bdf60e2d104de31731e5,{}
2022-10-18 12:57:39.18795+00,0xd0b19cf1b138cfc0cb982e33b5a1e079cfdf0819,{}
2022-10-18 12:57:43.373401+00,0xed2f04fbd67b03cfaa70fef5e37b6607d5fa0676,"{""Twitter"": ""v0.0.0:aDgC6H9FHgCNI3/WVsKN2zBnD9fRop7ug3pke2XV7nI="", ""TwitterTweetGT10"": ""v0.0.0:xZHhDZJgFC4Vbo8viRTgVE06XQ2RCy2LAE9rDScrI04="", ""TwitterFollowerGT100"": ""v0.0.0:sI33ldqMqTYZSTWnBu1BVm3VwTsCxJ8NGvm9Ekzrzx4=""}"
2022-10-18 12:57:45.874692+00,0xd37981e5851d4c2e6ed99e299ea03c4b5dc6b67d,{}
2022-10-18 12:57:49.833568+00,0xe16e8686fef10ca56cd75c8765342cbf8a3f2528,{}
2022-10-18 12:57:51.467185+00,0xc59c5cb39f02e880e264dd41e5f3d83bef1454c9,{}
2022-10-18 12:57:55.357682+00,0xcd968acc467c9d0c9ea833b8e9d4bd0b97db92db,{}
2022-10-18 12:57:59.289472+00,0x30cb9db7d77e29c7c30389d1abab566f93f43254,{}
2022-10-18 12:58:06.563928+00,0xc9695e93f67531d1af76a748865bd26bef9da0c7,"{""Twitter"": ""v0.0.0:apiQ7lmtqcyW4VdEGJEuYOqJhJLWw8TyxsXEj+M/2iI=""}"
2022-10-18 12:58:08.839656+00,0xaf036f7f45628b5469c63f519788e1130901bc27,{}
2022-10-18 12:58:12.795456+00,0xacf8f558dcbed61d16f3544b427b267f476bc7f9,{}
2022-10-18 12:58:14.121886+00,0x28314679b8fafe07426f2537e0efa2fb739056c3,{}
2022-10-18 12:58:18.022184+00,0x14bbb9fece478ebbf7db22f2ccbaa8fb69cdaa38,{}
2022-10-18 12:58:21.880387+00,0xb8cac7d39fbc808061ef4705aa661b39a424808e,{}
2022-10-18 12:58:27.370646+00,0x6e02082bb084d93b4c471d2171c48ffafdc0938b,"{""NFT"": ""v0.0.0:DmRibjrfW21Z4d7FBsLzAnhmWGD1SiGmF/SbisJxzcY="", ""Google"": ""v0.0.0:g3vyYD4s8vkrsJFWlGNyhaDhkVYDXO8DbY5k+VftyRk="", ""Discord"": ""v0.0.0:2uV2Div6Q5uDuX5bTireiMpBUE7PlUr3XehfAtmVYpo="", ""Twitter"": ""v0.0.0:ZtOlZIHuhtyPqOvd1WlnxIOZncH63mzVjeSRohFlbOo="", ""TwitterTweetGT10"": ""v0.0.0:jtlUhj03ZjW9i2ng5nb/GX1+aemh2CcShfQexnk+hVU="", ""GitcoinContributorStatistics#numGrantsContributeToGte#1"": ""v0.0.0:z2AOCGlf2eXNNpfJ8FAxtBUx2YpXsAQrnnBIxran15E="", ""GitcoinContributorStatistics#numGrantsContributeToGte#10"": ""v0.0.0:chDk8n7lG5ALEMZiWYNCuTLf56JBp/fex9DuJKobnI0="", ""GitcoinContributorStatistics#numRoundsContributedToGte#1"": ""v0.0.0:QReTXXWksOeEjOWjVn4tliL3nyaN9pmD53FxFNuf/3M="", ""GitcoinContributorStatistics#totalContributionAmountGte#10"": ""v0.0.0:lxmznNA8x5sGzJNPjpeSxPve0tVsXnJ5Ip9uE1JtHCI=""}"
2022-10-18 12:58:34.438011+00,0x8f20dbc76ef6a757246133386f9ded439b0e7748,"{""Google"": ""v0.0.0:3RZxGzzzj5SDTl46rjDsgmbN6hSN5H4+WsVjWuPgfZI="", ""Twitter"": ""v0.0.0:y6DrPer/QzGoIwYAWsGiKIlyVpdLdM9/YPztYTMVXMs="", ""Facebook"": ""v0.0.0:5DIXEtdyoiU0FPpNCv+JO6tN9XjZMFZiFULE1XkysPM="", ""TwitterTweetGT10"": ""v0.0.0:yr2aRvgee+IGX8qizHxFneXTbqAEYkavbEkmXx4nndk="", ""TwitterFollowerGT100"": ""v0.0.0:7SHT8ecSsURT0q8CmWHzTOva0CmtduQ7TnMUC4iC8iQ="", ""FacebookProfilePicture"": ""v0.0.0:LsVaNgcuHMRG2StpOgpUeKni4oHpwGl15ySqhZOMNyU=""}"
2022-10-18 12:58:36.88645+00,0x623a531ff3d1a3ce2b4504bea623eb705c8669b7,{}
2022-10-18 12:58:40.993857+00,0xc6aa9a8f6033885c21f83e5309c1907e1d5f6025,"{""POAP"": ""v0.0.0:osFiZbncE4VMWw71kz+v8jCSXdFNTzPPtL3UV4PgtWE="", ""Github"": ""v0.0.0:fkbq8XBHn+WIqHmmqokfUQ7f+YfTOyFyPuORyFab5ao="", ""Google"": ""v0.0.0:6NESkszekjMa0JLb2tkQDWKl1PO+6fEkxstA1Mnt5QY="", ""Twitter"": ""v0.0.0:za1XrCu+18YaBdjd0BET1ua1SRoujjfbk4W8hIDL3rk="", ""Brightid"": ""v0.0.0:xclEs/wPfKxhXonx6FJVUiyozo1AhEx3ooy+f8yyu6o=""}"
2022-10-18 12:58:48.938599+00,0x81547d16496b33adb810cd04c0bc3eade3621c91,"{""Github"": ""v0.0.0:yDCKfyBOyui12qoPpYLvdNGBEeaKEm3EzSV7gWIJ/Ck="", ""Google"": ""v0.0.0:1M9sW95LyAOesQ3FhrWOJeysroUdbqXw5sxrRL1BM6E="", ""Discord"": ""v0.0.0:2sKPOaBvyv2VAfkuvFvgTIptSEHtf1PtIHQPM1ZsLw0="", ""Twitter"": ""v0.0.0:o/rWJC+iwXREdO6X4mMqi8RPctXBqVYGVFfXn1sL5zw="", ""TwitterTweetGT10"": ""v0.0.0:KPb9Vf8R4oJGxPwO8McfRggLYQ9JtzXFdM/sabDABwQ="", ""TwitterFollowerGT100"": ""v0.0.0:3J0iO3EJC1La+QnsHPyeLtkjsh0u/FrOukgKNvufcVg=""}"
2022-10-18 12:58:51.180232+00,0x82e5236983884d19d78304bbbcaf8457429c05a0,{}
2022-10-18 12:58:55.12325+00,0xfc047a6cf9a012bf6c67c1835cab0668b02c52b4,"{""Github"": ""v0.0.0:XLhNTRLKyoY/f88CcVgIJfESit+1QWA82I4SuxvoWgc="", ""Google"": ""v0.0.0:BFm3GAspK3AnDQsP9Kv17jsngLcexNPpg5CMndWobl4="", ""Discord"": ""v0.0.0:p03/t/Q2TMdUiSUcFf8qS5llF9AsxZS4Htp4z664Gwg="", ""Twitter"": ""v0.0.0:uTLZwuz952Wxi/pBdFp9pIpVdg95iQTuNN13RiW6eWA="", ""TwitterTweetGT10"": ""v0.0.0:Lqzae15q6pFv1TUMpJscvunvfevRMV12xvfz+d2g5KI="", ""TenOrMoreGithubFollowers"": ""v0.0.0:j3vKgcLEDar01Z/EWOjxw4cfpSZ7QKPEKzEsMoezMlQ=""}"
2022-10-18 12:58:57.480253+00,0x9a45521c69e95f7b54c11e4932d663b824fc7720,{}
2022-10-18 12:59:01.37247+00,0x07d18f653ace1ea8b45f9ff61ca6c37ef7fac203,{}
2022-10-18 12:59:05.22843+00,0xe43406ded24f0a52c6c8580c0878371c679ceffa,"{""Ens"": ""v0.0.0:admzeVzyDTyOrTWVtRSqIGOhYdjPSuT4G4JSZCs8O7U="", ""Github"": ""v0.0.0:iyCmNSd38FaJDc99piz/RtpFrRqvQxkX100T732HeRM="", ""Discord"": ""v0.0.0:7T9duDCwQAUfcXjowgofvmH/KSrCsmJITnWwf3agN/8="", ""Twitter"": ""v0.0.0:w71m7F3oXV1oChzYvM6t/4+xMevNjyplmU8QspdQ8i8="", ""Linkedin"": ""v0.0.0:lYYtemlP6wZNMK6XbYecc6XgIvTElcnSoVEjmZfAn9s="", ""TwitterTweetGT10"": ""v0.0.0:A6ZypXWL1W5STaa+Yxbtrg7XVML2FDkgF1O7GBDFcyc=""}"
2022-10-18 12:59:07.311552+00,0x4c3a4c0316fb4b384cb289a617d36e688572b7c2,"{""Ens"": ""v0.0.0:tokZKwkk85iJUBm/KMPfj9Jtas7dlPR2g/V/aq/emHc="", ""NFT"": ""v0.0.0:t/53O23gn/mbpzK6xjVlqaiaH8RZguHw6a3XQWOzYBs="", ""Github"": ""v0.0.0:/ltHgtZ1+CHAhhJKjyBY5Czm1gVzXJXHgTZf3T07rXg="", ""Google"": ""v0.0.0:dfzsDPEyT+TeVaaRS0YsWbh+7laAmOLdxLZSioMqSAs="", ""ZkSync"": ""v0.0.0:lxQyfbYRosSvYLPxrGb+Tw2M9UkFHssAQMOJsgU5FH4="", ""Discord"": ""v0.0.0:TgbaMaecCdwqeoyArPxAZYMI8LYm082Dn56W0kqP+Qk="", ""Twitter"": ""v0.0.0:t0xqOrIpEQyWi7x1Z8TI5rVvmZWwdULKx3AyRrnxhBI="", ""Brightid"": ""v0.0.0:KEhgt0OOu9FSdPXXKNw/wilEqHUfveX7t2MbrLv0SYE="", ""TwitterTweetGT10"": ""v0.0.0:AuSFN56xn2+49lCDFEgSBcSWqNXDViZS4L/WgKbfjzY="", ""FirstEthTxnProvider"": ""v0.0.0:aeeiE454uT+Q3evchfjVwuGZZg56tZlz6givpRs+CS8="", ""EthGTEOneTxnProvider"": ""v0.0.0:OMUPs8L72PJ4gdRdC/fAlTCUdmdaGFpYr7u25dGv4lo="", ""TwitterFollowerGT100"": ""v0.0.0:XHmAbn92ew4LsHm9oAaGj6fU7Jv2R9u2uBkoOGpsmeM=""}"
2022-10-18 12:59:10.575675+00,0xd423d043542d422eca534b29d832e9a264d91442,"{""POAP"": ""v0.0.0:XruxARvv3eFj0GHwzLqMR9pxEZwH+AGhKJq7u9grTag="", ""Github"": ""v0.0.0:Hy4dv9fhCVIRG3vDg8Tqv7E49FQBtvsfrwofvEQYEd0="", ""Google"": ""v0.0.0:97jw5uhCNpwbxuwMU8SKJfqndYIi3C1l8UiYOljMZ5g="", ""Discord"": ""v0.0.0:jaF13DiVeiXb078qkjOzMnN3CzRjR0HYpUvbUiKjZUc="", ""Twitter"": ""v0.0.0:1uS4SALPPObYjvU2Hp303F258zpDpGDdZjVW6/Is72g="", ""Brightid"": ""v0.0.0:O5pLiq9PHyY52LxWwu2G9cmzn6ku7XTX51Ud8T1zop8="", ""Facebook"": ""v0.0.0:03S5b+I1OrRRKQ2FNfLbHciEiFviosyNtCNlao2KF20="", ""Linkedin"": ""v0.0.0:xL0ra3/haQv3wcuoD/GisTzxpU/qVfLdN3CqCbHyKxQ="", ""TwitterTweetGT10"": ""v0.0.0:fBU4IJfD82Xq1CoM2I2DXbuvjFUehz0aH+F6s3xFU7Q="", ""FacebookProfilePicture"": ""v0.0.0:C+/JSX6O0tmL6gk+9L6L+AGJkHhkLOoLjF7euPqfM6A=""}"
